"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.73077127600814e-184,2.62230086011155,0.43,0.057,1.28755995601916e-179,"0","LINC01272"
1.08983300630908e-182,2.03048817791954,0.739,0.292,1.81511687200777e-178,"0","CEBPB"
1.45027851833581e-179,1.87545761614009,0.792,0.359,2.41543887228829e-175,"0","AP2S1"
2.58399873276769e-178,3.18300283586985,0.458,0.081,4.30364988942459e-174,"0","LY96"
1.49225130398624e-177,4.90235131690752,0.304,0.019,2.48534454678908e-173,"0","FPR1"
5.70967373582119e-176,1.25034453078005,0.974,0.774,9.5094616070102e-172,"0","VIM"
5.91818482908531e-174,3.25746727104828,0.4,0.054,9.85673683284159e-170,"0","ALDH2"
3.7816669863211e-173,3.34110473646293,0.414,0.063,6.29836636571779e-169,"0","SMCO4"
5.45309130365381e-173,1.61321720238564,0.843,0.489,9.08212356623543e-169,"0","FKBP1A"
3.50382613304145e-171,1.72317717769162,0.818,0.43,5.83562242458054e-167,"0","RAC1"
1.84971812175626e-170,0.658110935468716,1,1,3.08070553178506e-166,"0","ACTB"
1.2298856373316e-166,2.21071617589767,0.645,0.217,2.04837452897578e-162,"0","C4orf48"
2.09767745207399e-166,3.27752330899827,0.409,0.064,3.49368179642923e-162,"0","OGFRL1"
6.93318389798303e-166,3.54170161953919,0.39,0.057,1.15472177820907e-161,"0","KLF10"
1.61804702374875e-165,5.27454678058623,0.261,0.011,2.69485731805354e-161,"0","FAM198B"
6.00541986494774e-165,3.87133926812725,0.33,0.032,1.00020267850705e-160,"0","CD300E"
1.52541856977132e-162,3.02880757062912,0.379,0.05,2.54058462795414e-158,"0","PILRA"
6.74262945676242e-162,1.01168889463302,0.992,0.609,1.12298493602378e-157,"0","HLA-DRA"
1.22841771011372e-161,1.11321927900071,0.991,0.865,2.0459296961944e-157,"0","DUSP1"
1.23483359988663e-160,2.10656771653705,0.643,0.222,2.05661536061118e-156,"0","ASAH1"
1.95526971977304e-160,2.71324619116299,0.498,0.114,3.256501718282e-156,"0","CTD-3252C9.4"
7.29532648747959e-160,3.85904293178773,0.315,0.029,1.21503662648973e-155,"0","C5AR1"
1.52991193799587e-159,4.52163420027479,0.285,0.02,2.54806833273212e-155,"0","DMXL2"
3.65026231041861e-158,2.46581530800969,0.611,0.203,6.0795118780022e-154,"0","SOD2"
2.04303827525013e-157,4.41299993791732,0.29,0.023,3.4026802474291e-153,"0","BST1"
1.49539718939437e-156,3.06915634209226,0.414,0.073,2.49058401893632e-152,"0","CPPED1"
2.39554569207683e-154,3.15573315392142,0.387,0.061,3.98978135015395e-150,"0","C19orf38"
4.8287574826946e-154,3.97165653144627,0.308,0.03,8.04229558742786e-150,"0","TIMP2"
8.14594663118631e-154,2.49776477389124,0.504,0.12,1.35670741142408e-149,"0","PTPRE"
6.38469876389981e-153,3.16667915152173,0.402,0.07,1.06337157912751e-148,"0","DPYSL2"
7.34908916199319e-152,1.97264592587164,0.7,0.309,1.22399079992997e-147,"0","SDCBP"
2.26834711815772e-151,3.91147138469256,0.328,0.039,3.77793212529168e-147,"0","RETN"
2.45483863389553e-150,3.46285900285706,0.343,0.044,4.08853374475301e-146,"0","SLC11A1"
1.63362635528036e-149,2.24286774808165,0.411,0.069,2.72080469471944e-145,"0","MS4A7"
4.07304941364668e-148,2.07983597894674,0.585,0.177,6.78366379842854e-144,"0","ZEB2"
1.28475413251825e-146,3.46349617592749,0.35,0.051,2.13975800770914e-142,"0","ODF3B"
1.98853599901696e-145,1.94461688534683,0.596,0.178,3.31190670636275e-141,"0","LY86"
3.02336912518863e-145,2.89417621256631,0.406,0.076,5.03542127800166e-141,"0","SULT1A1"
3.09810114417053e-145,1.87994329348208,0.664,0.255,5.15988745561601e-141,"0","ANXA5"
4.77282192931267e-144,1.84920947532777,0.702,0.312,7.94913492327026e-140,"0","ATP6V0B"
3.29499115990076e-142,2.24331595524299,0.533,0.152,5.48780777681472e-138,"0","CTSH"
4.07509118014346e-140,2.27737867932367,0.568,0.183,6.78706436052894e-136,"0","RP11-160E2.6"
2.22616035407777e-138,0.969296427746872,0.943,0.496,3.70767006971652e-134,"0","HLA-DRB1"
2.63929135607396e-138,1.2181925408364,0.926,0.67,4.39573975354118e-134,"0","ZFP36"
6.00846204530675e-137,1.87000696516505,0.742,0.379,1.00070935364584e-132,"0","ZFP36L1"
6.65292990465643e-137,3.13236271097825,0.396,0.079,1.10804547562053e-132,"0","CCL3L3"
1.79672434218697e-136,2.24973101800911,0.514,0.144,2.9924443919124e-132,"0","CTSZ"
1.82611192764058e-136,1.92602314321253,0.645,0.26,3.04138941548538e-132,"0","LTA4H"
4.43804766828686e-135,2.44996831807953,0.481,0.125,7.39156839153177e-131,"0","YBX3"
5.04105904537529e-135,3.66195368940808,0.308,0.04,8.39588384007255e-131,"0","LRRK2"
5.3731618804258e-135,2.72583043526841,0.419,0.09,8.94900111184917e-131,"0","EIF4EBP1"
2.73850491726281e-134,3.88598770997985,0.284,0.031,4.56097993970121e-130,"0","FCGR2A"
1.663434996089e-133,2.43460278162245,0.475,0.124,2.77045098598624e-129,"0","CECR1"
7.3279190248525e-133,1.37028621283177,0.855,0.566,1.22046491358918e-128,"0","POLR2L"
9.29196723632411e-132,2.02217798673864,0.539,0.158,1.54757714320978e-127,"0","LYST"
5.80756035284188e-131,1.79276570763369,0.686,0.316,9.67249176765816e-127,"0","TALDO1"
2.91328409982797e-130,2.08566842200128,0.531,0.159,4.85207466826348e-126,"0","CAPG"
1.88960286936727e-129,1.19703662678905,0.896,0.64,3.14713357893118e-125,"0","S100A10"
1.24939618092673e-127,1.35083025348911,0.854,0.58,2.08086933933347e-123,"0","LAMTOR4"
1.65460913140163e-127,0.662446112596864,0.994,0.974,2.75575150834941e-123,"0","PFDN5"
6.23676579634667e-127,2.98804323510456,0.35,0.062,1.03873334338154e-122,"0","QKI"
8.94936926829993e-127,2.13102216255215,0.528,0.166,1.49051745163535e-122,"0","BRI3"
1.31593369327881e-126,3.04096338502486,0.354,0.064,2.19168756615586e-122,"0","MSRB1"
3.40985126435687e-126,1.51644927622391,0.805,0.47,5.67910728078636e-122,"0","MCL1"
8.19801446414951e-125,2.14956151993066,0.416,0.091,1.3653793090041e-120,"0","HCK"
2.65354491116329e-124,1.88185938481324,0.589,0.212,4.41947904954245e-120,"0","JAML"
1.71786877131872e-123,1.85358585991612,0.616,0.246,2.86111043863133e-119,"0","GLIPR1"
1.86695009733968e-122,2.42911614318309,0.465,0.133,3.10940538711924e-118,"0","CHP1"
4.32477737854854e-122,3.74553808302418,0.259,0.028,7.20291672397259e-118,"0","IRAK3"
2.6292721439949e-121,2.08008667791667,0.569,0.215,4.37905275582351e-117,"0","LINC00936"
4.34378950399567e-121,2.63086236923617,0.407,0.098,7.23458141890478e-117,"0","PGD"
1.69442766340039e-120,1.08938209182292,0.914,0.726,2.82206927339335e-116,"0","CALM2"
3.66034492738981e-119,3.0987657536534,0.307,0.048,6.09630447656773e-115,"0","CD33"
3.47894632559987e-117,3.35769842466737,0.278,0.037,5.79418510528659e-113,"0","GNS"
4.69418415354394e-117,1.31781272993641,0.812,0.536,7.81816370772743e-113,"0","NDUFB1"
5.75123725019748e-117,0.787826330537746,0.976,0.908,9.57868564020391e-113,"0","SH3BGRL3"
1.0145218348768e-115,2.31244462900337,0.446,0.124,1.68968611598732e-111,"0","AGTRAP"
2.21531640484755e-115,1.73143647731818,0.556,0.185,3.68960947227359e-111,"0","FGR"
4.7729751422621e-115,3.13781701062655,0.301,0.048,7.94939009943752e-111,"0","ENTPD1"
4.78230434447136e-115,1.61414282160277,0.68,0.327,7.96492788571706e-111,"0","H2AFY"
5.33028928940231e-115,0.811598947599753,0.955,0.881,8.87759681149955e-111,"0","ATP5G2"
1.99103313752065e-114,1.29689458805204,0.837,0.526,3.31606569054064e-110,"0","LCP1"
5.994886081053e-113,2.15813123925173,0.477,0.148,9.98448276799377e-109,"0","TPP1"
9.04930399495619e-113,3.52526193234571,0.252,0.03,1.50716158035995e-108,"0","LILRA5"
7.91269144450555e-112,1.38262066222752,0.709,0.342,1.3178587600824e-107,"0","ANXA2"
1.026839078611e-111,1.40453258407904,0.833,0.565,1.71020048542662e-107,"0","MT-ND4L"
2.18520780471639e-110,1.29359080980021,0.82,0.446,3.63946359875515e-106,"0","ANXA1"
5.88325435156004e-110,2.11546064974988,0.503,0.171,9.79856012252324e-106,"0","TMEM167A"
6.60187350831632e-110,1.37509151039822,0.744,0.394,1.09954203281008e-105,"0","C1orf162"
1.21947959460808e-109,1.59733177693908,0.68,0.319,2.03104326481976e-105,"0","CARD16"
8.14656619583874e-107,1.08545823985237,0.863,0.624,1.35681059991694e-102,"0","RHOA"
1.93517455461754e-106,1.87612951329321,0.542,0.202,3.22303322071551e-102,"0","CASP1"
4.36480354180519e-106,1.69972592601875,0.638,0.297,7.26958029887655e-102,"0","IQGAP1"
1.3831918443148e-105,3.44330293036162,0.261,0.037,2.30370601670629e-101,"0","PRAM1"
2.1424332661707e-105,3.18863525113857,0.273,0.042,3.5682226048073e-101,"0","RXRA"
6.3470784703618e-105,2.86170473151221,0.317,0.062,1.05710591923876e-100,"0","CCNY"
1.43063145464689e-104,2.48479622498465,0.37,0.089,2.38271668771439e-100,"0","GPCPD1"
5.21616154453343e-104,2.06741812909248,0.499,0.177,8.68751705242043e-100,"0","GABARAP"
8.5163862110674e-104,1.92968122855697,0.506,0.177,1.41840412345328e-99,"0","HSBP1"
6.02898233995947e-103,2.83239724995605,0.297,0.054,1.00412700872025e-98,"0","CREG1"
9.29483376851088e-102,2.55684870837482,0.361,0.088,1.54805456414549e-97,"0","CRTAP"
7.94262675346121e-101,2.75956549203083,0.282,0.048,1.32284448578896e-96,"0","LILRB2"
2.72118945656144e-100,1.24093469182838,0.778,0.474,4.53214103990308e-96,"0","PRELID1"
4.04451657633664e-100,2.13170442433238,0.425,0.126,6.73614235788867e-96,"0","RAB11FIP1"
1.49222936848478e-98,2.92660013241713,0.267,0.043,2.4853080132114e-94,"0","LILRA2"
1.9323781643106e-98,2.07091413858629,0.435,0.132,3.2183758326593e-94,"0","SNX10"
2.47506909466533e-98,2.61677307006201,0.349,0.085,4.12222757716511e-94,"0","PICALM"
4.18685855372751e-98,1.53630609821974,0.64,0.303,6.97321292123316e-94,"0","CNPY3"
2.99276534975098e-96,1.94819836706779,0.479,0.171,4.98445069001026e-92,"0","CTSB"
7.08797627296002e-95,1.07125256465614,0.851,0.639,1.18050244826149e-90,"0","ATP5I"
9.27658272555257e-94,2.43964083019377,0.29,0.055,1.54501485294078e-89,"0","LRRC25"
1.45086538303876e-93,2.05298559030166,0.447,0.149,2.41641629545105e-89,"0","RTN3"
7.19466019855723e-93,2.18359928337315,0.396,0.115,1.19827065606971e-88,"0","GLUL"
2.22383362249986e-92,3.04226271005161,0.256,0.043,3.70379489827352e-88,"0","LILRB3"
8.25335649339396e-92,3.03512290045454,0.251,0.041,1.37459652397476e-87,"0","MEGF9"
1.15481644113035e-91,2.55989613049915,0.279,0.051,1.92334678270259e-87,"0","ITGAM"
1.93702641552287e-91,2.7358101965423,0.292,0.061,3.22611749505334e-87,"0","STX11"
2.76566679682215e-91,1.87350699462038,0.497,0.191,4.60621805010729e-87,"0","BNIP3L"
1.35902099191416e-90,2.00960401699187,0.457,0.163,2.26344946203303e-86,"0","FBXL5"
3.403651550493e-90,1.76396926208563,0.552,0.241,5.6687816573461e-86,"0","ZFAND5"
4.96880336465388e-88,2.15836758709339,0.406,0.129,8.27554200383103e-84,"0","SCPEP1"
2.61042832816402e-87,2.0404421988158,0.417,0.138,4.34766838055717e-83,"0","ATOX1"
3.15377177263882e-87,1.14951674559898,0.765,0.51,5.25260688732995e-83,"0","VAMP8"
3.49435326477573e-86,1.34874842643624,0.677,0.387,5.81984536248397e-82,"0","SEC11A"
4.36225346044512e-86,2.07109068923142,0.403,0.131,7.26533313837134e-82,"0","CD4"
9.84904709023783e-86,2.35160509273826,0.343,0.092,1.64035879287911e-81,"0","ATP6V1B2"
1.11366519449027e-85,0.521294284754695,0.837,0.414,1.85480938142355e-81,"0","HLA-DQB1"
1.20809737787876e-85,1.56440500583663,0.548,0.231,2.01208618285708e-81,"0","TIMP1"
4.4885505940447e-85,2.65347817271472,0.256,0.047,7.47568101438144e-81,"0","GPBAR1"
7.62835424924909e-85,1.12511723626591,0.791,0.56,1.27050240021244e-80,"0","EVI2B"
1.70583965289484e-83,2.68257539258919,0.274,0.058,2.84107594189636e-79,"0","RASSF2"
1.94772316499321e-83,1.58807233780539,0.472,0.169,3.24393293129619e-79,"0","LYN"
2.68539638827732e-83,1.57538153412348,0.587,0.285,4.47252768467588e-79,"0","AHNAK"
4.59078395243318e-83,2.47361755717587,0.304,0.073,7.64595067277747e-79,"0","SLC16A3"
5.27578664622341e-83,1.98314676158693,0.417,0.143,8.78682265928508e-79,"0","HACD4"
1.04618222860797e-82,2.44281579068318,0.314,0.079,1.74241650174657e-78,"0","DPYD"
5.16151395936053e-82,1.26101935094152,0.705,0.408,8.59650149931497e-78,"0","C10orf54"
1.16021729931918e-81,1.3652610737934,0.618,0.312,1.93234191201609e-77,"0","SAMHD1"
1.56809017919699e-79,2.55450916823635,0.296,0.074,2.61165419345258e-75,"0","GNAQ"
7.12524941013435e-79,1.4939218839298,0.613,0.33,1.18671028925788e-74,"0","METTL9"
3.18158438160969e-78,1.69515823192411,0.471,0.185,5.29892878757093e-74,"0","ATP6V0D1"
1.43465165911935e-77,2.72376809122379,0.256,0.054,2.38941233826328e-73,"0","TET2"
9.5312137485963e-77,0.877037023035825,0.891,0.751,1.58742364982871e-72,"0","UQCR11"
1.38084677851038e-76,1.70718813080824,0.53,0.243,2.29980030960903e-72,"0","CH17-373J23.1"
3.59537477020155e-76,1.59985825221896,0.43,0.152,5.98809667977068e-72,"0","MARCH1"
2.68175831551809e-75,1.88006967574048,0.377,0.122,4.46646847449538e-71,"0","IFNGR2"
2.71847077037142e-75,1.56481359527033,0.42,0.145,4.5276130680536e-71,"0","IFITM3"
5.96995135109229e-75,1.71272656933932,0.496,0.214,9.9429539752442e-71,"0","VMP1"
6.06489780014812e-75,1.59667680627758,0.502,0.221,1.01010872861467e-70,"0","SPG21"
3.10804076303758e-74,0.44586102356926,0.996,0.995,5.1764418908391e-70,"0","MT-ND2"
6.565432136844e-74,0.440695087228415,0.998,0.996,1.09347272239137e-69,"0","EIF1"
7.33067820872318e-74,1.08826923179767,0.786,0.562,1.22092445566285e-69,"0","FOSB"
1.31958918946517e-73,0.887017706701406,0.509,0.191,2.19777579505424e-69,"0","MEF2C"
1.40024112468273e-73,1.61147738690918,0.506,0.228,2.33210159315909e-69,"0","PPT1"
1.25417751816073e-72,2.0479774240168,0.357,0.114,2.08883265649669e-68,"0","FAM45A"
